objectID,title,artistDisplayName,artistNationality,objectDate,objectBeginDate,objectEndDate,department,classification,medium,repository,objectURL,period,clean_title
262653,"Edge of River at Sunset below Piute Rapids, Utah",Eliot Porter,American,1962,1962,1962,Photographs,Photographs,Dye transfer print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262653,1951-2000,edge of river at sunset below piute rapids utah
262654,"Small Stream Erosions, Coyote Canyon, Utah",Eliot Porter,American,1971,1971,1971,Photographs,Photographs,Dye transfer print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262654,1951-2000,small stream erosions coyote canyon utah
262655,"Puffer Pond Brook, Warren County, Adirondack Park, New York",Eliot Porter,American,1963,1963,1963,Photographs,Photographs,Dye transfer print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262655,1951-2000,puffer pond brook warren county adirondack park new york
262656,"Boulders in Upper Gorge, Red River Gorge, Kentucky",Eliot Porter,American,1968,1968,1968,Photographs,Photographs,Dye transfer print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262656,1951-2000,boulders in upper gorge red river gorge kentucky
262657,"Red-spined Cactus and Lichen-covered Branches, Near El Aguajito, Baja California",Eliot Porter,American,1964,1964,1964,Photographs,Photographs,Dye transfer print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262657,1951-2000,red spined cactus and lichen covered branches near el aguajito baja california
262658,"Near Mason Pond, Hamilton County, Adirondack Park, New York",Eliot Porter,American,1964,1964,1964,Photographs,Photographs,Dye transfer print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262658,1951-2000,near mason pond hamilton county adirondack park new york
262659,"Tidal Marsh, McKinley, Mount Desert Island, Maine",Eliot Porter,American,1965,1965,1965,Photographs,Photographs,Dye transfer print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262659,1951-2000,tidal marsh mckinley mount desert island maine
262660,"Clouds on East of Alcedo from Rim, Alcedo Volcano, Isabela Island, Galapagos Islands",Eliot Porter,American,1966,1966,1966,Photographs,Photographs,Dye transfer print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262660,1951-2000,clouds on east of alcedo from rim alcedo volcano isabela island galapagos islands
262661,"Las Tres Virgenes Volcano at Sunset, Near Mezquital, Baja California, Mexico",Eliot Porter,American,1966,1966,1966,Photographs,Photographs,Dye transfer print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262661,1951-2000,las tres virgenes volcano at sunset near mezquital baja california mexico
262662,"Sunset Clouds, Tesuque, New Mexico",Eliot Porter,American,1959,1959,1959,Photographs,Photographs,Dye transfer print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262662,1951-2000,sunset clouds tesuque new mexico
262664,"Dogwood Berries, Foothills Parkway, South of Great Smoky Mountains National Park, Tennessee",Eliot Porter,American,1967,1967,1967,Photographs,Photographs,Dye transfer print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262664,1951-2000,dogwood berries foothills parkway south of great smoky mountains national park tennessee
262665,"Long-stemmed Grasses, Great Spruce Head Island, Maine",Eliot Porter,American,1973,1973,1973,Photographs,Photographs,Dye transfer print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262665,1951-2000,long stemmed grasses great spruce head island maine
262666,"Columbine Leaves, Great Spruce Head Island, Maine",Eliot Porter,American,1974,1974,1974,Photographs,Photographs,Dye transfer print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262666,1951-2000,columbine leaves great spruce head island maine
262667,"Asters and Raspberries, Oak Island, Maine",Eliot Porter,American,1973,1973,1973,Photographs,Photographs,Dye transfer print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262667,1951-2000,asters and raspberries oak island maine
262668,The Image Continuum Journal 4,Sally Mann,American,1970s,1970,1979,Photographs,Periodicals,Gelatin silver prints,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262668,1951-2000,the image continuum journal
262669,"Public Park, Cleveland, Ohio",Robert Frank,"American, born Switzerland","1955, printed 1977",1955,1955,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262669,1951-2000,public park cleveland ohio
262671,[2 polaroid SX-70 Prints of Views of a Hand],William Anastasi,American,1967–77,1967,1977,Photographs,Photographs,Instant internal dye diffusion transfer print (Polaroid SX-70),"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262671,1951-2000,polaroid sx prints of views of a hand
262672,Study for Self-Portrait Etching,Chuck Close,American,1977,1977,1977,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262672,1951-2000,study for self portrait etching
262673,Study for Self-Portrait Etching; Plate Negative,Chuck Close,American,1977,1977,1977,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262673,1951-2000,study for self portrait etching plate negative
262674,Study for Self-Portrait Etching; Plate Reversal = Print,Chuck Close,American,1977,1977,1977,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262674,1951-2000,study for self portrait etching plate reversal print
262675,Study for Self-Portrait Etching; Plate,Chuck Close,American,1977,1977,1977,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262675,1951-2000,study for self portrait etching plate
262676,Study for Self-Portrait Etching; Plate Reversal,Chuck Close,American,1977,1977,1977,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262676,1951-2000,study for self portrait etching plate reversal
262706,Untitled,Jan Staller,American,1979,1979,1979,Photographs,Photographs,Chromogenic print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262706,1951-2000,untitled
262709,"Watching Princess Margaret Drive By, London, Armistice Day",Ruth Orkin,American,1951,1951,1951,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262709,1951-2000,watching princess margaret drive by london armistice day
262710,[Restaurant Dining Room with Tables and Curtained Windows],Jed Devine,American,1980,1980,1980,Photographs,Photographs,Platinum print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262710,1951-2000,restaurant dining room with tables and curtained windows
262712,Male Torso with Hawaiian Shirt,Kenda North,American,1980,1980,1980,Photographs,Photographs,Instant dye diffusion transfer print (Polaroid),"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262712,1951-2000,male torso with hawaiian shirt
262737,"[Etruscan Cauldron of the 7th Century B.C., Figure on Leg]",André Kertész,"American, born Hungary",1940s–50s,1940,1959,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262737,1951-2000,etruscan cauldron of the th century b c figure on leg
262738,[Etruscan Cauldron of the 7th Century B.C.],André Kertész,"American, born Hungary",1940s–50s,1940,1959,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262738,1951-2000,etruscan cauldron of the th century b c
262739,"[Etruscan Cauldron of the 7th Century B.C., Upside Down]",André Kertész,"American, born Hungary",1940s–50s,1940,1959,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262739,1951-2000,etruscan cauldron of the th century b c upside down
262740,"[Etruscan Cauldron of the 7th Century B.C., Two Figures on Legs]",André Kertész,"American, born Hungary",1940s–50s,1940,1959,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262740,1951-2000,etruscan cauldron of the th century b c two figures on legs
262746,Children,Lilo Raymond,American,1970,1970,1970,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262746,1951-2000,children
262747,Michael Gallagher,Lilo Raymond,American,1974,1974,1974,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262747,1951-2000,michael gallagher
262748,"Bed, Amagansett",Lilo Raymond,American,1977,1977,1977,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262748,1951-2000,bed amagansett
262749,Curtain and Vase,Lilo Raymond,American,1977,1977,1977,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262749,1951-2000,curtain and vase
262757,Untitled,Lilo Raymond,American,1980,1980,1980,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262757,1951-2000,untitled
262778,"Sight/Sound for Mike Goldberg, Samos, Greece",Eve Sonneman,American,1977,1977,1977,Photographs,Photographs,Silver dye bleach print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262778,1951-2000,sight sound for mike goldberg samos greece
262780,Met Temple,Bill Arnold,American,1976,1976,1976,Photographs,Photographs,Microfilm reader/printer machine print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262780,1951-2000,met temple
262783,"Crown Heights, Brooklyn",N. Jay Jaffee,American,1950s,1950,1959,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262783,1951-2000,crown heights brooklyn
262784,"Bryant Park, New York",N. Jay Jaffee,American,1953,1953,1953,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262784,1951-2000,bryant park new york
262786,"From New Lots Station, Brooklyn",N. Jay Jaffee,American,1950s,1950,1959,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262786,1951-2000,from new lots station brooklyn
262792,Cubes,Zeke Berman,American,1979,1979,1979,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262792,1951-2000,cubes
262793,Pines at Dusk,Sandy Noyes,American,"1978, printed 1980",1978,1978,Photographs,Photographs,Palladium print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262793,1951-2000,pines at dusk
262794,Black Pines,Sandy Noyes,American,"1977, printed 1979",1977,1977,Photographs,Photographs,Palladium print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262794,1951-2000,black pines
262795,Pines in Snow,Sandy Noyes,American,"1978, printed 1980",1978,1978,Photographs,Photographs,Palladium print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262795,1951-2000,pines in snow
262796,Pines in Fog,Sandy Noyes,American,1980,1980,1980,Photographs,Photographs,Palladium print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262796,1951-2000,pines in fog
262797,Pines at Dawn,Sandy Noyes,American,1980,1980,1980,Photographs,Photographs,Palladium print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262797,1951-2000,pines at dawn
262799,"""Here, Here""",William Anastasi,American,1979,1970,1979,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262799,1951-2000,here here
262829,"Old City Hall, Boston",William Clift,American,1970s,1970,1979,Photographs,Portfolios,Gelatin silver prints,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262829,1951-2000,old city hall boston
262835,"[Trees on Hill with Shadows, near Paso Robles, California]",William A. Garnett,American,1979,1979,1979,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262835,1951-2000,trees on hill with shadows near paso robles california
262836,Chicago Landscape #19,Art Sinsabaugh,American,1964,1964,1964,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262836,1951-2000,chicago landscape
262837,Audrey - Vase and Fireplace,Sheila Metzner,American,1980,1980,1980,Photographs,Photographs,Carbon print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262837,1951-2000,audrey vase and fireplace
262884,Untitled,Samuel Wang,American,1981,1981,1981,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262884,1951-2000,untitled
262886,"Black Locust in Winter, Central Park",J. S. Cartier,American,1980,1980,1980,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262886,1951-2000,black locust in winter central park
262888,Photo-Transformation,Lucas Samaras,"American, born Greece","February 14, 1974",1974,1974,Photographs,Photographs,Instant internal dye diffusion transfer print (Polaroid SX-70),"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262888,1951-2000,photo transformation
262890,Questions New York Moscow New York Moscow,"Douglas Davis, Vitaly Komar, and Alexander Melamid",American and Russian,"1976 and 1978, printed 1980",1976,1980,Photographs,Photographs,Gelatin silver prints,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262890,1951-2000,questions new york moscow new york moscow
262893,Untitled,Ken Pelka,American,1980,1980,1980,Photographs,Photographs,Chromogenic print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262893,1951-2000,untitled
262894,The Actor,Arthur Tress,American,ca. 1972,1970,1974,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/262894,1951-2000,the actor
264736,"Man in Times Square, New York",Louis Stettner,American,1954,1954,1954,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/264736,1951-2000,man in times square new york
264737,"Ferry Crossing, Holland",Louis Stettner,American,ca. 1959,1957,1961,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/264737,1951-2000,ferry crossing holland
264738,"Communion, Paris",Louis Stettner,American,"ca. 1950, printed 1984",1948,1952,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/264738,1951-2000,communion paris
264739,Spanish Train,Louis Stettner,American,"1951, printed 1982",1951,1951,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/264739,1951-2000,spanish train
264740,"Man Near Manhole, Times Square, New York City",Louis Stettner,American,"1954, printed ca. 1977",1954,1954,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/264740,1951-2000,man near manhole times square new york city
264741,Boston Train Station,Louis Stettner,American,"ca. 1955, printed ca. 1979",1953,1957,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/264741,1951-2000,boston train station
264748,The Cave of Plaisir Fontaine,Jon Goodman,American,"1984, printed 1985",1984,1984,Photographs,Photographs,Photogravure,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/264748,1951-2000,the cave of plaisir fontaine
264749,The Grotte Sarrazine,Jon Goodman,American,"1984, printed 1985",1984,1984,Photographs,Photographs,Photogravure,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/264749,1951-2000,the grotte sarrazine
264750,Untitled,Ruth Thorne-Thomsen,American,"1979, printed 1984",1979,1979,Photographs,Photographs,Gelatin silver print from paper negative,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/264750,1951-2000,untitled
264755,Cherry Blossom Time in Japan,Lee Friedlander,American,"1980s, printed 1986",1980,1989,Photographs,Books,Photogravures,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/264755,1951-2000,cherry blossom time in japan
264756,Tokyo,Lee Friedlander,American,"1977, printed 1986",1977,1977,Photographs,Photographs,Photogravure,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/264756,1951-2000,tokyo
264757,Altar/Apparition in Blue,Robert Glenn Ketchum,American,1981,1981,1981,Photographs,Photographs,Silver dye bleach print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/264757,1951-2000,altar apparition in blue
264758,"Union Terminal, Cincinnati, Ohio",Jim Dow,American,"1984, printed 1985",1984,1984,Photographs,Photographs,Chromogenic print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/264758,1951-2000,union terminal cincinnati ohio
264759,[President Lyndon B. Johnson and Dr. Martin Luther King Jr. at Meeting],Yoichi R. Okamoto,American,1966,1966,1966,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/264759,1951-2000,president lyndon b johnson and dr martin luther king jr at meeting
260955,Discarded,Imogen Cunningham,American,1972,1972,1972,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260955,1951-2000,discarded
260963,"63 DQ-41: Philadelphia, Pennsylvania",Ray K. Metzker,American,1963,1963,1963,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260963,1951-2000,dq philadelphia pennsylvania
260964,"64 CT-17: Philadelphia, Pennsylvania",Ray K. Metzker,American,1964,1964,1964,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260964,1951-2000,ct philadelphia pennsylvania
260965,"68 CC: Philadelphia, Pennsylvania",Ray K. Metzker,American,1964,1964,1964,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260965,1951-2000,cc philadelphia pennsylvania
260989,Chicago Landscape #152,Art Sinsabaugh,American,1964,1964,1964,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260989,1951-2000,chicago landscape
260990,Baltimore Landscape #28,Art Sinsabaugh,American,1967,1967,1967,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260990,1951-2000,baltimore landscape
260992,"Frosted Window, Massachusetts",Paul Caponigro,American,"1957, printed ca. 1973",1957,1957,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260992,1951-2000,frosted window massachusetts
260993,"Nahant Beach, Massachusetts",Paul Caponigro,American,"1958, printed ca. 1973",1958,1958,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260993,1951-2000,nahant beach massachusetts
260994,"Pebble Beach, California",Paul Caponigro,American,"1969, printed ca. 1973",1969,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260994,1951-2000,pebble beach california
260995,"Stone and Tree, Avebury, England",Paul Caponigro,American,"1967, printed ca. 1973",1967,1967,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260995,1951-2000,stone and tree avebury england
260996,"Monument Valley, New Mexico",Paul Caponigro,American,"1970, printed ca. 1973",1970,1970,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260996,1951-2000,monument valley new mexico
260997,"Redding Woods, Connecticut",Paul Caponigro,American,"1969, printed ca. 1973",1969,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260997,1951-2000,redding woods connecticut
260998,"Landscape, Kalamazoo, Michigan",Paul Caponigro,American,"1970, printed ca. 1973",1970,1970,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260998,1951-2000,landscape kalamazoo michigan
261034,[Overturned tractor-trailer],Bill Arnold,American,1970s,1970,1979,Photographs,Photographs,Microfilm reader/printer machine print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261034,1951-2000,overturned tractor trailer
261042,Midwest Landscape #62,Art Sinsabaugh,American,1962,1962,1962,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261042,1951-2000,midwest landscape
261043,[John McKendry in Print Gallery at Metropolitan Museum of Art],Bruce Davidson,American,1968,1968,1968,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261043,1951-2000,john mckendry in print gallery at metropolitan museum of art
261044,"[Robert Adam Room, Metropolitan Museum of Art]",Bruce Davidson,American,1968,1968,1968,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261044,1951-2000,robert adam room metropolitan museum of art
261045,[John McKendry and Conservator],Bruce Davidson,American,1968,1968,1968,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261045,1951-2000,john mckendry and conservator
261046,[John McKendry on Blumenthal Balcony],Bruce Davidson,American,1968,1968,1968,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261046,1951-2000,john mckendry on blumenthal balcony
261047,[John McKendry],Bruce Davidson,American,1968,1968,1968,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261047,1951-2000,john mckendry
261048,[Henry Geldzhaler in Gallery],Bruce Davidson,American,1968,1968,1968,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261048,1951-2000,henry geldzhaler in gallery
261049,[Henry Geldzhaler Addressing Two Museum-Goers],Bruce Davidson,American,1968,1968,1968,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261049,1951-2000,henry geldzhaler addressing two museum goers
261052,[John McKendry in Gallery],Bruce Davidson,American,1968,1968,1968,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261052,1951-2000,john mckendry in gallery
261053,[Two Children in the Arms and Armor Gallery],Bruce Davidson,American,1968,1968,1968,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261053,1951-2000,two children in the arms and armor gallery
261054,[John McKendry and Assistant in Office],Bruce Davidson,American,1968,1968,1968,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261054,1951-2000,john mckendry and assistant in office
261055,[Out a Gallery Window in Winter],Bruce Davidson,American,1968,1968,1968,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261055,1951-2000,out a gallery window in winter
261056,"[Egyptian Galleries, Metropolitan Museum of Art]",Bruce Davidson,American,1968,1968,1968,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261056,1951-2000,egyptian galleries metropolitan museum of art
261057,"[Arms and Armor Gallery, Metropolitan Museum of Art]",Bruce Davidson,American,1968,1968,1968,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261057,1951-2000,arms and armor gallery metropolitan museum of art
261059,[Henry Geldzhaler on the Phone],Bruce Davidson,American,1968,1968,1968,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261059,1951-2000,henry geldzhaler on the phone
261061,[Two Gallery-Goers at the Metropolitan Museum of Art],Bruce Davidson,American,1969,1969,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261061,1951-2000,two gallery goers at the metropolitan museum of art
261062,[Two Bartenders at a Museum Opening],Bruce Davidson,American,1969,1969,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261062,1951-2000,two bartenders at a museum opening
261063,[Opening at the Metropolitan Museum of Art],Bruce Davidson,American,1969,1969,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261063,1951-2000,opening at the metropolitan museum of art
261064,[Henry Geldzhaler in Gallery with September Morn],Bruce Davidson,American,1969,1969,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261064,1951-2000,henry geldzhaler in gallery with september morn
261066,"[Two Gallery-goers viewing Dan Flavin's work in the exhibition ""New York Painting and Sculpture"" at the Metropolitan Museum of Art]",Bruce Davidson,American,1969,1969,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261066,1951-2000,two gallery goers viewing dan flavin s work in the exhibition new york painting and sculpture at the metropolitan museum of art
261067,"[Scene in a Gallery, Metropolitan Museum of Art]",Bruce Davidson,American,1969,1969,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261067,1951-2000,scene in a gallery metropolitan museum of art
261068,"[Woman in a Gallery, Metropolitan Museum of Art]",Bruce Davidson,American,1969,1969,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261068,1951-2000,woman in a gallery metropolitan museum of art
261069,[Bartender at an Opening at the Metropolitan Museum of Art],Bruce Davidson,American,1969,1969,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261069,1951-2000,bartender at an opening at the metropolitan museum of art
261070,[Two People at an Opening at the Metropolitan Museum of Art],Bruce Davidson,American,1969,1969,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261070,1951-2000,two people at an opening at the metropolitan museum of art
261073,"[Gallery Talk, Metropolitan Museum of Art]",Bruce Davidson,American,1969,1969,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261073,1951-2000,gallery talk metropolitan museum of art
261076,"[John McKendry on Blumenthal Balcony, Metropolitan Museum of Art]",Bruce Davidson,American,1968,1968,1968,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261076,1951-2000,john mckendry on blumenthal balcony metropolitan museum of art
261077,"[People in the Gallery, Metropolitan Museum of Art]",Bruce Davidson,American,1969,1969,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261077,1951-2000,people in the gallery metropolitan museum of art
261082,"[People in the Galleries, Metropolitan Museum of Art]",Bruce Davidson,American,1969,1969,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/261082,1951-2000,people in the galleries metropolitan museum of art
